area_id,class_id,county_id,dev_category,parcel_id,job_spaces,resunits,acres,sf_res,sf_com,acres_res,acres_com
24,8,2.0,Developable,48.0,0.0,0.0,13.396347630230995,0.0,0.0,0.0,0.0
24,8,2.0,Redevelopable,6.0,26.00030352741,1.00001392417,2.76412984988,1344.01871409,17557.20890857,0.593778525442,2.170351324438
24,8,2.0,Remain,746.0,4613.933191268979,1484.8994123857806,162.7467611817644,1209264.31083397,2437336.3180740746,77.80471897487072,84.94204220689367
24,8,2.0,Undevelopable,32.0,40.981827331793994,0.0,35.39120312246964,0.0,25941.496701001,0.0,0.0
25,6,2.0,Developable,2.0,0.0,0.0,1.2027851477246,0.0,0.0,0.0,0.0
25,6,2.0,Redevelopable,1.0,0.0,1.00004929824,0.740501501961,1778.08765227,0.0,0.740501501961,0.0
25,6,2.0,Remain,107.0,0.0,95.61567032955195,21.74374003093153,312716.6733091764,0.0,21.74374003093153,0.0
25,6,2.0,Undevelopable,3.0,0.0,0.0,4.5520990012492994,0.0,0.0,0.0,0.0
26,4,2.0,Developable,34.0,0.0,0.0,24.000950483838086,0.0,0.0,0.0,0.0
26,4,2.0,Redevelopable,8.0,327.97552885636003,2.0194677302749,10.6818290902462,4941.0214745446,317721.98844374,4.5079386863952005,6.173890403851
26,4,2.0,Remain,40.0,622.95892412029,15.387802394862222,19.32019466910688,40588.01743453131,345516.7226795101,6.388974614419184,12.9312200546877
26,4,2.0,Undevelopable,17.0,18.2751939175,0.236768945152,21.597287902941424,586.856494071,6834.92252514,0.0,0.0
26,8,2.0,Developable,20.0,0.0,0.0,5.503740183214601,0.0,0.0,0.0,0.0
26,8,2.0,Redevelopable,8.0,44.782948337052005,1.387385412503,1.7868049968178,3595.82034035,23224.2047478554,1.115843837486,0.6709611593318
26,8,2.0,Remain,38.0,417.016803799209,16.9254167921315,16.4035430410073,35600.91706946519,206274.294029959,6.9169127445355,9.4866302964718
26,8,2.0,Undevelopable,5.0,0.0,0.0,8.683533732580802,0.0,0.0,0.0,0.0
27,2,2.0,Developable,21.0,0.0,0.0,8.92334621350061,0.0,0.0,0.0,0.0
27,2,2.0,Remain,103.0,24.9152964972,85.26612524960832,54.72559068865196,284333.67017799657,24292.4140848,51.84328725391197,2.88230343474
27,2,2.0,Undevelopable,8.0,0.0,0.0,5.569750356200052,0.0,0.0,0.0,0.0
28,6,2.0,Developable,17.0,0.0,0.0,7.01139982395218,0.0,0.0,0.0,0.0
28,6,2.0,Redevelopable,3.0,48.04666274014,0.0,1.605973502526,0.0,32482.727723229997,0.0,1.605973502526
28,6,2.0,Remain,64.0,834.5326535212594,42.510412391340715,27.32950621667516,111154.87524944068,409272.5804937492,7.620911351388412,19.708594865286745
28,6,2.0,Undevelopable,9.0,10.7264118904,0.763285932808,5.7748764795944,1891.88369367,4011.67804702,0.0,0.0
29,8,2.0,Developable,75.0,0.0,0.0,109.68993197354149,0.0,0.0,0.0,0.0
29,8,2.0,Remain,12.0,22.1268975438,3.0771685848671995,14.27794795574311,6930.0558327006,7744.41414032,0.7193467262431099,13.5586012295
29,8,2.0,Undevelopable,17.0,0.0,0.0,28.07389099123075,0.0,0.0,0.0,0.0
31,6,2.0,Developable,30.0,0.0,0.0,20.427638199683607,0.0,0.0,0.0,0.0
31,6,2.0,Redevelopable,14.0,42.291219257600005,13.55142511786,9.760270189769003,30305.220738149,26770.34179009,8.706063474989001,1.05420671478
31,6,2.0,Remain,211.0,100.473372355209,196.28965935536596,36.500527128951994,424530.5762444659,63599.644700778,34.54990103843149,1.9506260905205002
31,6,2.0,Undevelopable,21.0,9.00047390132,2.00451940464335,17.09838546721933,4896.8354954222,3150.16586546,0.0,0.0
32,10,2.0,Developable,57.0,0.0,0.0,83.53121579074667,0.0,0.0,0.0,0.0
32,10,2.0,Redevelopable,1.0,0.00134835799851,0.0,9.14604080916e-05,0.0,0.471925299479,0.0,9.14604080916e-05
32,10,2.0,Remain,37.0,80.00535178913998,0.0,2.7263182304587015,0.0,65496.385610168996,0.0,2.7263182304587015
32,10,2.0,Undevelopable,187.0,9.00059576827,0.0,617.2001968722773,0.0,8775.58087406,0.0,0.0
33,10,2.0,Developable,2.0,0.0,0.0,2.8914718683159997,0.0,0.0,0.0,0.0
33,10,2.0,Redevelopable,1.0,13.6868651951,0.0,0.482639067634,0.0,5118.88758295,0.0,0.482639067634
33,10,2.0,Remain,4.0,16.8485280267444,3.00013973162,3.08900638455729,8190.3858791,6344.0568893094,2.359523287245,0.72948309731229
34,0,2.0,Developable,51.0,0.0,0.0,116.56538881351793,0.0,0.0,0.0,0.0
34,0,2.0,Remain,29.0,101.982096148,15.9789329152544,13.952303447702969,32801.7447989499,99432.5437444,2.15459732600297,11.7977061217
34,0,2.0,Undevelopable,4.0,0.0,0.0,14.593956577182999,0.0,0.0,0.0,0.0
34,8,2.0,Developable,93.0,0.0,0.0,111.62005879032617,0.0,0.0,0.0,0.0
34,8,2.0,Redevelopable,1.0,1.90954624013,0.477386560032,0.546559662208,1463.42849978,1861.80758412,0.0,0.546559662208
34,8,2.0,Remain,106.0,698.2420726631001,359.98197246627745,62.414367010609354,299964.2117574204,567594.63748544,27.798684240844157,34.6156827697652
34,8,2.0,Undevelopable,17.0,127.82276451775999,0.0,20.397937101455252,0.0,79533.67037282001,0.0,0.0
35,8,4.0,Developable,515.0,0.0,0.0,339.33776096184977,0.0,0.0,0.0,0.0
35,8,4.0,Remain,416.0,0.0,240.77164564589228,47.93917302144497,658695.4162554583,0.0,47.93917302144497,0.0
35,8,4.0,Undevelopable,109.0,221.02914227062803,0.0,89.36211892633004,0.0,77360.19979477982,0.0,0.0
36,0,1.0,Developable,1.0,0.0,0.0,0.248967599982,0.0,0.0,0.0,0.0
36,0,1.0,Undevelopable,1.0,0.0,0.0,0.686538853869,0.0,0.0,0.0,0.0
36,8,1.0,Developable,40.0,0.0,0.0,72.61150622696384,0.0,0.0,0.0,0.0
36,8,1.0,Redevelopable,6.0,4.40354685372591,0.601860925967,13.476507931205143,1309.6493749,1659.653285287634,1.11569300774,12.360814923465144
36,8,1.0,Remain,13.0,67.49946595636099,2.0578942219051632,11.767486044348258,2958.964739190769,35573.265905520995,2.921996398744409,8.84548964560385
36,8,1.0,Undevelopable,14.0,0.0,0.0,2.7032437826748215,0.0,0.0,0.0,0.0
37,2,1.0,Developable,8.0,0.0,0.0,12.9344277975015,0.0,0.0,0.0,0.0
37,2,1.0,Remain,1.0,1.87196433944,0.0,0.0908186673878,0.0,655.187518806,0.0,0.0908186673878
37,2,1.0,Undevelopable,31.0,226.674111175,0.0,42.94484121776228,0.0,143484.712374,0.0,0.0
38,3,1.0,Developable,11.0,0.0,0.0,16.89189440203462,0.0,0.0,0.0,0.0
38,3,1.0,Remain,8.0,296.728216313052,0.0,34.3568600998664,0.0,111116.51791351599,0.0,34.3568600998664
38,3,1.0,Undevelopable,25.0,0.0,0.0,37.4006675167092,0.0,0.0,0.0,0.0
38,10,1.0,Developable,256.0,0.0,0.0,392.2895431930772,0.0,0.0,0.0,0.0
38,10,1.0,Redevelopable,1.0,0.0,0.0212911402548,0.0172040467009,30.4037482839,0.0,0.0172040467009,0.0
38,10,1.0,Remain,139.0,1515.1913143353327,124.44891587384359,91.63159148056752,307939.8352012162,618315.5951728746,66.09417811170049,25.537413368867014
38,10,1.0,Undevelopable,116.0,628.8691155881254,2.6467834236172996,217.48708331163266,6947.3411620877005,228201.78173242926,0.0,0.0
39,8,3.0,Developable,1.0,0.0,0.0,1.4041465282,0.0,0.0,0.0,0.0
39,8,3.0,Remain,5.0,56.04979721318,0.08023302429816799,8.28983738433417,163.2955095965458,20962.624157757,8.84359041708e-05,8.289748948429999
39,8,3.0,Undevelopable,1.0,0.0,0.0,0.13827071351,0.0,0.0,0.0,0.0
40,8,3.0,Developable,73.0,0.0,0.0,43.802309705094814,0.0,0.0,0.0,0.0
40,8,3.0,Redevelopable,10.0,0.0,5.747036866863399,10.710788952232999,7620.803703755,0.0,10.710788952232999,0.0
40,8,3.0,Remain,158.0,513.2524105432959,77.26062026150704,78.039157330253,126043.48251877686,334371.57925254357,44.621126499146975,33.41803083110603
40,8,3.0,Undevelopable,37.0,12.732601743284999,4.78092580592648,29.65836898905379,6414.5865355693795,5388.5839396972,0.0,0.0
41,8,3.0,Developable,20.0,0.0,0.0,4.49010460049117,0.0,0.0,0.0,0.0
41,8,3.0,Redevelopable,6.0,0.0,4.312989748157,2.5071605668349997,5693.494067622,0.0,2.5071605668349997,0.0
41,8,3.0,Remain,46.0,561.272503941018,17.504199680467934,27.391242641628914,23536.002099104924,246302.93743194698,10.530739928768023,16.8605027128609
41,8,3.0,Undevelopable,3.0,128.3490270426,0.669292247055,3.565752209903,1317.16714221,77302.69947136,0.0,0.0
43,8,2.0,Developable,4.0,0.0,0.0,0.5179097426685,0.0,0.0,0.0,0.0
43,8,2.0,Remain,2.0,0.0,0.09340873851779999,0.052685436730899995,457.32332688099996,0.0,0.052685436730899995,0.0
43,8,2.0,Undevelopable,18.0,0.0,0.0516017974225,0.989910935244932,221.21690555,0.0,0.0,0.0
44,8,2.0,Developable,69.0,0.0,0.0,101.24181763423216,0.0,0.0,0.0,0.0
44,8,2.0,Undevelopable,18.0,0.0,0.0,16.360253616465503,0.0,0.0,0.0,0.0
45,8,2.0,Developable,118.0,0.0,0.0,234.77393937937754,0.0,0.0,0.0,0.0
45,8,2.0,Remain,63.0,103.76938746828202,94.6792410589742,25.720477693428045,266317.1430295792,42192.170822388405,13.033878620061067,12.686599073366999
45,8,2.0,Undevelopable,6.0,0.0,0.0,3.4692300781953,0.0,0.0,0.0,0.0
46,8,2.0,Developable,66.0,0.0,0.0,12.820584238884539,0.0,0.0,0.0,0.0
46,8,2.0,Redevelopable,34.0,620.00586939677,9.00167951584549,66.58672512159104,20129.4886756058,253870.33231129003,2.8140352419260397,63.772689879664995
46,8,2.0,Remain,398.0,1811.2003882743304,359.71923250797533,48.17086916754668,411216.1748995905,982915.3577881827,15.124175389015166,33.04669377853156
46,8,2.0,Undevelopable,31.0,94.039489153123,0.0,17.659954499665673,0.0,53595.3062822248,0.0,0.0
47,10,2.0,Developable,6.0,0.0,0.0,3.78158669628093,0.0,0.0,0.0,0.0
47,10,2.0,Remain,51.0,4380.219846218772,5.628290359927849,39.74278211699534,26216.1008413455,2347873.4986940008,2.5947465758222505,37.1480355411731
47,10,2.0,Undevelopable,8.0,265.9436077038,5.804894862191,13.078526149456899,18526.55695,127647.54804142899,0.0,0.0
48,10,1.0,Developable,5.0,0.0,0.0,6.7278717446359,0.0,0.0,0.0,0.0
48,10,1.0,Remain,67.0,27.9082974671,48.35533336650499,25.144992973105683,105723.02946276526,9767.90411348,21.999969665895684,3.14502330721
48,10,1.0,Undevelopable,11.0,0.00627654274051,0.0,4.311815431836083,0.0,3.973051554739,0.0,0.0
49,8,2.0,Developable,17.0,0.0,0.0,2.6257778452067697,0.0,0.0,0.0,0.0
49,8,2.0,Redevelopable,11.0,210.99976273395,1.00000005376,9.2310289082,1600.00008602,85027.90115880001,0.0,9.2310289082
49,8,2.0,Remain,219.0,488.9991654410901,196.26388783563732,50.7267884787551,270609.4205873681,212405.64752021997,30.756496436675093,19.970292042080004
49,8,2.0,Undevelopable,8.0,2.293662108953,0.0,21.489258780061,0.0,802.781738135,0.0,0.0
50,8,1.0,Developable,1.0,0.0,0.0,0.000980803767219,0.0,0.0,0.0,0.0
50,8,1.0,Remain,5.0,19.035562778116095,0.200344831196,1.662617218321402,113.118836759,7298.3217999479,0.00969106940621,1.652926148915192
50,8,1.0,Undevelopable,3.0,0.0,0.0,0.04349237012919,0.0,0.0,0.0,0.0
51,8,1.0,Developable,26.0,0.0,0.0,3.745728385942026,0.0,0.0,0.0,0.0
51,8,1.0,Redevelopable,2.0,4.0549833652656995,0.0,0.4678709894691,0.0,2585.9895723583,0.0,0.4678709894691
51,8,1.0,Remain,339.0,2209.763641583907,393.72180814396586,115.72541480448722,369360.6962870065,1296224.2715162837,55.45115732221512,60.27425748227214
51,8,1.0,Undevelopable,17.0,0.0,0.0,7.5565101337147205,0.0,0.0,0.0,0.0
52,2,1.0,Developable,12.0,0.0,0.0,3.9191962490661703,0.0,0.0,0.0,0.0
52,2,1.0,Redevelopable,7.0,3.1913755045,3.7128583007735,1.1139491684720702,3366.1353187931004,1193.57443868,0.7691024162330701,0.344846752239
52,2,1.0,Remain,66.0,42.582853269,46.100809784113814,13.592744227647819,49813.29208475867,26954.9461193,10.44242489068782,3.15031933696
52,2,1.0,Undevelopable,10.0,0.0,0.0,2.5752044977073796,0.0,0.0,0.0,0.0
53,3,1.0,Developable,92.0,0.0,0.0,64.08887086032586,0.0,0.0,0.0,0.0
53,3,1.0,Redevelopable,35.0,64.90615789542302,4.079223255044718,10.575562879125023,7004.858268916677,28459.954569787962,2.309937858333105,8.265625020791916
53,3,1.0,Remain,186.0,502.21497808634115,536.4788269732992,42.60938799743364,431654.1384131729,304959.94496656803,29.22030551866202,13.38908247877161
53,3,1.0,Undevelopable,39.0,29.043057441000002,0.0,25.886609702908554,0.0,13824.134037552001,0.0,0.0
53,10,1.0,Developable,56.0,0.0,0.0,18.01619260610906,0.0,0.0,0.0,0.0
53,10,1.0,Redevelopable,39.0,125.53015827065093,8.873541325780478,18.83922423984211,15052.756208706633,85406.34920684346,5.122238334082583,13.716985905759529
53,10,1.0,Remain,318.0,581.8585635208591,487.1331528149613,78.27563803345042,439836.53076485434,334408.145777489,60.61143647012106,17.664201563329346
53,10,1.0,Undevelopable,40.0,247.79830703331498,0.0,72.27352110652478,0.0,94402.77751329601,0.0,0.0
54,8,1.0,Developable,33.0,0.0,0.0,11.998086708454245,0.0,0.0,0.0,0.0
54,8,1.0,Redevelopable,9.0,24.625616728625335,0.999743443259,3.0345868468476134,2249.42274733,9656.452094517941,0.207198987988,2.8273878588596126
54,8,1.0,Remain,82.0,353.7396867905092,209.73698876978906,36.31002573226313,171153.72762840425,149805.42684337293,15.507149583142567,20.80287614912055
54,8,1.0,Undevelopable,3.0,0.409972423438,0.820677833423,1.4798797390947,1085.75677362,143.490348203,0.0,0.0
55,10,1.0,Developable,211.0,0.0,0.0,144.89319882233937,0.0,0.0,0.0,0.0
55,10,1.0,Redevelopable,43.0,491.2599128684333,15.287354029516806,45.43610159769691,17367.079890522607,203923.64460459148,4.0621157361650315,41.373985861531885
55,10,1.0,Remain,1733.0,11552.492925451565,3436.6696631210934,696.1079769174897,3172934.66845788,5443397.682193784,319.1511265182136,376.95685039927554
55,10,1.0,Undevelopable,141.0,2865.597015273917,0.999733147408,224.59779947961547,978.566585867,1091692.51484728,0.0,0.0
56,8,4.0,Developable,6.0,0.0,0.0,0.08573481806636002,0.0,0.0,0.0,0.0
56,8,4.0,Remain,4.0,0.0,0.21100959197231758,0.05644154426688956,797.7293841277859,0.0,0.05644154426688956,0.0
56,8,4.0,Undevelopable,4.0,0.0,0.0,0.2762393613630896,0.0,0.0,0.0,0.0
57,2,4.0,Developable,21.0,0.0,0.0,3.26219153432045,0.0,0.0,0.0,0.0
57,2,4.0,Remain,146.0,0.0,94.424978596432,16.624242421052582,367643.82082126476,0.0,16.624242421052582,0.0
57,2,4.0,Undevelopable,27.0,0.812768859597172,1.292988001825,35.607659634572286,5274.20625816,566.6381397991287,0.0,0.0
58,8,4.0,Developable,64.0,0.0,0.0,17.321391210792807,0.0,0.0,0.0,0.0
58,8,4.0,Remain,71.0,1074.7077264603467,0.22041795182141619,32.6954467989405,844.9031642812358,492701.4524761603,0.06796685686551744,32.627479942074984
58,8,4.0,Undevelopable,10.0,7.941885402291562,0.0,1.9838525970944694,0.0,5264.719614210126,0.0,0.0
59,3,4.0,Developable,29.0,0.0,0.0,22.303102035535762,0.0,0.0,0.0,0.0
59,3,4.0,Remain,89.0,3684.7982481628956,38.37767637698734,53.6016369333159,143569.4613548054,2329021.293481382,5.870909979033547,47.73072695428236
59,3,4.0,Undevelopable,15.0,6.801227060548162,0.0,33.95415553333087,0.0,6502.2408771058535,0.0,0.0
59,10,4.0,Developable,780.0,0.0,0.0,319.9941724551683,0.0,0.0,0.0,0.0
59,10,4.0,Remain,1574.0,5800.492458695016,884.4878453374453,170.9275593346042,1825296.5209579703,3087197.2809733665,60.49656049594311,110.43099883866111
59,10,4.0,Undevelopable,279.0,25.961150968158666,0.0,99.86224139062247,0.0,24466.342768250644,0.0,0.0
60,8,4.0,Developable,172.0,0.0,0.0,190.045410302581,0.0,0.0,0.0,0.0
60,8,4.0,Remain,15.0,263.05440748898985,0.0,3.500612711587488,0.0,183961.5831396231,0.0,3.500612711587488
60,8,4.0,Undevelopable,43.0,0.0,0.0,59.38134303478315,0.0,0.0,0.0,0.0
61,8,3.0,Developable,39.0,0.0,0.0,31.99084522979932,0.0,0.0,0.0,0.0
61,8,3.0,Remain,30.0,460.206580835609,2.501726257618,30.5008623912643,3316.92730586,195703.31794269648,1.754462705975,28.7463996852893
61,8,3.0,Undevelopable,32.0,10.8227534287432,1.44809619713,23.142598525327692,2525.950622864,3926.1126414556,0.0,0.0
62,4,2.0,Developable,36.0,0.0,0.0,50.58131794249851,0.0,0.0,0.0,0.0
62,4,2.0,Redevelopable,4.0,136.83765858528,0.0,6.145861983761,0.0,57768.528689340004,0.0,6.145861983761
62,4,2.0,Remain,32.0,120.874275882449,533.3690582608867,24.497056360239686,430009.87050035526,76327.46119849001,20.605468257678588,3.8915881025611
62,4,2.0,Undevelopable,20.0,0.0,0.0,19.278076196589502,0.0,0.0,0.0,0.0
